 3.363729E+2	 7.249900E+1
 3.361416E+2	 7.255000E+1
 3.359170E+2	 7.260100E+1
 3.357187E+2	 7.265200E+1
 3.354881E+2	 7.270200E+1
 3.352471E+2	 7.275300E+1
 3.350305E+2	 7.280200E+1
 3.348078E+2	 7.285200E+1
 3.345949E+2	 7.290500E+1
 3.343765E+2	 7.295600E+1
 3.341541E+2	 7.300400E+1
 3.339287E+2	 7.305300E+1
 3.337159E+2	 7.310600E+1
 3.334883E+2	 7.315600E+1
 3.332919E+2	 7.320500E+1
 3.330662E+2	 7.325600E+1
 3.328530E+2	 7.330700E+1
 3.326465E+2	 7.335600E+1
 3.324243E+2	 7.340500E+1
 3.321905E+2	 7.345700E+1
 3.319775E+2	 7.350900E+1
 3.317857E+2	 7.355500E+1
 3.315436E+2	 7.360800E+1
 3.313337E+2	 7.365800E+1
 3.310866E+2	 7.370700E+1
 3.308953E+2	 7.375800E+1
 3.306710E+2	 7.380900E+1
 3.304586E+2	 7.385900E+1
 3.302585E+2	 7.391100E+1
 3.300382E+2	 7.396000E+1
 3.298377E+2	 7.401100E+1
 3.296318E+2	 7.406200E+1
 3.294054E+2	 7.411200E+1
 3.291971E+2	 7.416100E+1
 3.289964E+2	 7.421300E+1
 3.287732E+2	 7.426200E+1
 3.285580E+2	 7.431400E+1
 3.283699E+2	 7.436500E+1
 3.281502E+2	 7.441300E+1
 3.279326E+2	 7.446300E+1
 3.277008E+2	 7.451200E+1
 3.275030E+2	 7.456600E+1
 3.272938E+2	 7.461500E+1
 3.270944E+2	 7.466600E+1
 3.268875E+2	 7.471300E+1
 3.266737E+2	 7.476500E+1
 3.264677E+2	 7.481500E+1
 3.262543E+2	 7.486800E+1
 3.260259E+2	 7.491800E+1
 3.258411E+2	 7.496800E+1
 3.256355E+2	 7.501900E+1
 3.254304E+2	 7.506900E+1
 3.252202E+2	 7.511600E+1
 3.249966E+2	 7.516700E+1
 3.248057E+2	 7.521600E+1
 3.245879E+2	 7.526500E+1
 3.243893E+2	 7.531500E+1
 3.241867E+2	 7.536500E+1
 3.239736E+2	 7.541500E+1
 3.237888E+2	 7.546400E+1
 3.235758E+2	 7.551400E+1
 3.233893E+2	 7.556300E+1
 3.231649E+2	 7.561300E+1
 3.229554E+2	 7.566300E+1
 3.227515E+2	 7.571200E+1
 3.225590E+2	 7.576200E+1
 3.223262E+2	 7.580900E+1
 3.221449E+2	 7.585900E+1
 3.219420E+2	 7.590900E+1
 3.217300E+2	 7.595800E+1
 3.215467E+2	 7.600800E+1
 3.213322E+2	 7.605800E+1
 3.211498E+2	 7.610900E+1
 3.209293E+2	 7.615800E+1
 3.207494E+2	 7.620600E+1
